,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Date_time
2002292,0.432,0.194,241.7,1.8,0.0,2.0,1.0,2010-10-07 04:56:00
2002293,0.43,0.194,241.85,1.8,0.0,1.0,0.0,2010-10-07 04:57:00
2002294,0.428,0.194,241.72,1.8,0.0,2.0,1.0,2010-10-07 04:58:00
2002295,0.424,0.19,240.69,1.8,0.0,1.0,1.0,2010-10-07 04:59:00
2002296,0.42,0.19,240.59,1.8,0.0,1.0,0.0,2010-10-07 05:00:00
2002297,0.418,0.192,240.98,1.8,0.0,2.0,1.0,2010-10-07 05:01:00
2002298,0.416,0.19,240.81,1.8,0.0,1.0,0.0,2010-10-07 05:02:00
2002299,0.414,0.19,240.45,1.8,0.0,1.0,1.0,2010-10-07 05:03:00
2002300,0.414,0.19,240.7,1.8,0.0,2.0,1.0,2010-10-07 05:04:00
2002301,0.412,0.192,241.33,1.8,0.0,1.0,0.0,2010-10-07 05:05:00
2002302,0.412,0.194,241.52,1.8,0.0,1.0,1.0,2010-10-07 05:06:00
2002303,0.398,0.174,241.44,1.8,0.0,2.0,1.0,2010-10-07 05:07:00
2002304,0.318,0.06,241.63,1.2,0.0,1.0,0.0,2010-10-07 05:08:00
2002305,0.316,0.058,241.02,1.2,0.0,1.0,1.0,2010-10-07 05:09:00
2002306,0.316,0.058,241.24,1.2,0.0,1.0,1.0,2010-10-07 05:10:00
2002307,0.384,0.128,241.12,1.8,0.0,2.0,0.0,2010-10-07 05:11:00
2002308,0.392,0.16,240.89,1.6,0.0,1.0,1.0,2010-10-07 05:12:00
2002309,0.392,0.16,240.85,1.6,0.0,1.0,1.0,2010-10-07 05:13:00
2002310,0.392,0.162,241.52,1.6,0.0,1.0,0.0,2010-10-07 05:14:00
2002311,0.39,0.162,241.31,1.6,0.0,2.0,1.0,2010-10-07 05:15:00
2002312,0.388,0.162,241.29,1.6,0.0,1.0,0.0,2010-10-07 05:16:00
2002313,0.386,0.162,241.41,1.6,0.0,1.0,1.0,2010-10-07 05:17:00
2002314,0.384,0.162,241.09,1.6,0.0,1.0,1.0,2010-10-07 05:18:00
2002315,0.34,0.098,240.97,1.4,0.0,1.0,0.0,2010-10-07 05:19:00
2002316,0.312,0.058,241.07,1.2,0.0,2.0,1.0,2010-10-07 05:20:00
2002317,0.312,0.058,240.89,1.2,0.0,1.0,1.0,2010-10-07 05:21:00
2002318,0.312,0.058,240.85,1.2,0.0,1.0,0.0,2010-10-07 05:22:00
2002319,0.314,0.06,241.81,1.2,0.0,1.0,1.0,2010-10-07 05:23:00
2002320,0.312,0.06,241.72,1.2,0.0,1.0,1.0,2010-10-07 05:24:00
2002321,0.4,0.152,240.44,1.8,0.0,2.0,0.0,2010-10-07 05:25:00
2002322,0.418,0.188,240.33,1.8,0.0,1.0,1.0,2010-10-07 05:26:00
2002323,0.414,0.188,240.47,1.8,0.0,1.0,0.0,2010-10-07 05:27:00
2002324,1.004,0.424,239.11,4.6,0.0,1.0,10.0,2010-10-07 05:28:00
2002325,1.028,0.422,238.89,4.6,0.0,1.0,11.0,2010-10-07 05:29:00
2002326,1.058,0.422,238.89,4.8,0.0,1.0,12.0,2010-10-07 05:30:00
2002327,1.074,0.428,239.57,4.8,0.0,2.0,11.0,2010-10-07 05:31:00
2002328,1.082,0.426,239.57,4.8,0.0,1.0,12.0,2010-10-07 05:32:00
2002329,0.508,0.226,240.19,2.4,0.0,1.0,4.0,2010-10-07 05:33:00
2002330,0.402,0.186,239.74,1.8,0.0,1.0,0.0,2010-10-07 05:34:00
2002331,0.402,0.186,239.48,1.8,0.0,1.0,1.0,2010-10-07 05:35:00
2002332,0.404,0.192,241.15,1.8,0.0,1.0,1.0,2010-10-07 05:36:00
2002333,0.406,0.194,241.64,1.8,0.0,2.0,0.0,2010-10-07 05:37:00
2002334,0.326,0.078,242.23,1.4,0.0,1.0,1.0,2010-10-07 05:38:00
2002335,0.314,0.062,242.35,1.2,0.0,1.0,1.0,2010-10-07 05:39:00
2002336,0.314,0.062,242.5,1.2,0.0,1.0,0.0,2010-10-07 05:40:00
2002337,0.3,0.0,242.15,1.2,0.0,1.0,1.0,2010-10-07 05:41:00
2002338,0.242,0.058,242.72,1.0,0.0,0.0,1.0,2010-10-07 05:42:00
2002339,0.24,0.058,242.75,1.0,0.0,0.0,0.0,2010-10-07 05:43:00
2002340,0.24,0.06,242.64,1.0,0.0,0.0,1.0,2010-10-07 05:44:00
2002341,0.24,0.06,242.67,1.0,0.0,0.0,1.0,2010-10-07 05:45:00
2002342,0.24,0.06,242.72,1.0,0.0,0.0,0.0,2010-10-07 05:46:00
2002343,0.24,0.06,242.21,1.0,0.0,0.0,1.0,2010-10-07 05:47:00
2002344,0.268,0.0,242.14,1.2,0.0,0.0,0.0,2010-10-07 05:48:00
2002345,0.322,0.0,242.11,1.2,0.0,0.0,1.0,2010-10-07 05:49:00
2002346,0.324,0.0,242.02,1.4,0.0,0.0,1.0,2010-10-07 05:50:00
2002347,0.324,0.0,241.61,1.4,0.0,0.0,0.0,2010-10-07 05:51:00
2002348,0.322,0.0,241.38,1.2,0.0,0.0,1.0,2010-10-07 05:52:00
2002349,0.32,0.0,240.8,1.2,0.0,0.0,1.0,2010-10-07 05:53:00
2002350,0.316,0.0,240.24,1.2,0.0,0.0,0.0,2010-10-07 05:54:00
2002351,0.394,0.12,240.27,1.8,0.0,0.0,1.0,2010-10-07 05:55:00
2002352,0.396,0.134,240.37,1.6,0.0,0.0,1.0,2010-10-07 05:56:00
2002353,0.348,0.07,241.29,1.4,0.0,0.0,0.0,2010-10-07 05:57:00
2002354,0.348,0.072,241.7,1.4,0.0,0.0,1.0,2010-10-07 05:58:00
2002355,0.346,0.072,242.02,1.4,0.0,0.0,1.0,2010-10-07 05:59:00
2002356,0.342,0.07,241.26,1.4,0.0,0.0,0.0,2010-10-07 06:00:00
2002357,0.34,0.07,241.09,1.4,0.0,0.0,1.0,2010-10-07 06:01:00
2002358,0.34,0.072,241.65,1.4,0.0,0.0,0.0,2010-10-07 06:02:00
2002359,0.342,0.072,241.74,1.4,0.0,0.0,1.0,2010-10-07 06:03:00
2002360,0.344,0.074,242.53,1.4,0.0,0.0,1.0,2010-10-07 06:04:00
2002361,0.342,0.074,242.36,1.4,0.0,0.0,0.0,2010-10-07 06:05:00
2002362,0.342,0.074,242.14,1.4,0.0,0.0,1.0,2010-10-07 06:06:00
2002363,0.34,0.072,241.83,1.4,0.0,0.0,1.0,2010-10-07 06:07:00
2002364,0.268,0.0,241.91,1.2,0.0,0.0,0.0,2010-10-07 06:08:00
2002365,0.246,0.06,242.62,1.0,0.0,0.0,1.0,2010-10-07 06:09:00
2002366,0.248,0.06,242.91,1.0,0.0,0.0,1.0,2010-10-07 06:10:00
2002367,0.248,0.058,243.34,1.0,0.0,0.0,0.0,2010-10-07 06:11:00
2002368,0.248,0.058,243.02,1.0,0.0,0.0,1.0,2010-10-07 06:12:00
2002369,0.246,0.06,242.56,1.0,0.0,0.0,1.0,2010-10-07 06:13:00
2002370,0.246,0.06,242.73,1.0,0.0,0.0,0.0,2010-10-07 06:14:00
2002371,0.246,0.06,242.74,1.0,0.0,0.0,1.0,2010-10-07 06:15:00
2002372,0.246,0.06,242.72,1.0,0.0,0.0,1.0,2010-10-07 06:16:00
2002373,0.238,0.06,242.49,1.0,0.0,0.0,0.0,2010-10-07 06:17:00
2002374,0.238,0.06,242.21,1.0,0.0,0.0,1.0,2010-10-07 06:18:00
2002375,0.238,0.062,241.86,1.0,0.0,0.0,1.0,2010-10-07 06:19:00
2002376,0.24,0.062,241.57,1.0,0.0,0.0,0.0,2010-10-07 06:20:00
2002377,0.244,0.062,241.61,1.0,0.0,0.0,1.0,2010-10-07 06:21:00
2002378,0.244,0.062,241.21,1.0,0.0,0.0,0.0,2010-10-07 06:22:00
2002379,0.238,0.062,240.92,1.0,0.0,0.0,1.0,2010-10-07 06:23:00
2002380,0.236,0.062,241.35,1.0,0.0,0.0,1.0,2010-10-07 06:24:00
2002381,0.338,0.0,241.65,1.6,0.0,0.0,0.0,2010-10-07 06:25:00
2002382,0.424,0.174,241.31,1.8,0.0,0.0,1.0,2010-10-07 06:26:00
2002383,0.42,0.174,241.34,1.8,0.0,0.0,1.0,2010-10-07 06:27:00
2002384,0.418,0.172,240.83,1.8,0.0,0.0,0.0,2010-10-07 06:28:00
2002385,0.492,0.202,240.6,2.2,0.0,0.0,1.0,2010-10-07 06:29:00
2002386,1.284,0.186,239.7,6.2,0.0,0.0,1.0,2010-10-07 06:30:00
2002387,1.19,0.2,239.92,5.4,0.0,0.0,0.0,2010-10-07 06:31:00
2002388,1.0,0.202,239.92,4.6,0.0,0.0,1.0,2010-10-07 06:32:00
2002389,2.012,0.21,239.34,9.0,0.0,0.0,1.0,2010-10-07 06:33:00
2002390,1.912,0.098,239.58,8.4,0.0,0.0,0.0,2010-10-07 06:34:00
2002391,1.466,0.098,240.11,6.6,0.0,0.0,1.0,2010-10-07 06:35:00
2002392,2.322,0.11,239.14,10.0,0.0,0.0,0.0,2010-10-07 06:36:00
2002393,2.406,0.112,238.91,10.4,0.0,0.0,3.0,2010-10-07 06:37:00
2002394,1.614,0.0,239.82,6.6,0.0,0.0,19.0,2010-10-07 06:38:00
2002395,1.734,0.056,239.56,7.2,0.0,0.0,19.0,2010-10-07 06:39:00
2002396,1.79,0.0,239.72,7.4,0.0,0.0,18.0,2010-10-07 06:40:00
2002397,1.616,0.05,240.64,6.6,0.0,0.0,19.0,2010-10-07 06:41:00
2002398,1.618,0.05,239.7,6.6,0.0,0.0,18.0,2010-10-07 06:42:00
2002399,1.622,0.05,239.86,6.8,0.0,0.0,19.0,2010-10-07 06:43:00
2002400,1.614,0.052,239.43,6.6,0.0,0.0,18.0,2010-10-07 06:44:00
2002401,1.61,0.052,238.7,6.6,0.0,0.0,18.0,2010-10-07 06:45:00
2002402,1.608,0.052,238.78,6.6,0.0,0.0,18.0,2010-10-07 06:46:00
2002403,1.612,0.052,239.07,6.6,0.0,0.0,19.0,2010-10-07 06:47:00
2002404,1.608,0.052,239.28,6.6,0.0,0.0,18.0,2010-10-07 06:48:00
2002405,1.606,0.052,239.18,6.6,0.0,0.0,18.0,2010-10-07 06:49:00
2002406,1.604,0.052,239.3,6.6,0.0,0.0,18.0,2010-10-07 06:50:00
2002407,1.596,0.052,238.84,6.6,0.0,0.0,18.0,2010-10-07 06:51:00
2002408,1.744,0.054,238.72,7.2,0.0,0.0,18.0,2010-10-07 06:52:00
2002409,1.76,0.052,239.82,7.2,0.0,0.0,19.0,2010-10-07 06:53:00
2002410,1.998,0.0,239.89,8.4,0.0,0.0,18.0,2010-10-07 06:54:00
2002411,2.716,0.304,238.1,11.6,0.0,0.0,26.0,2010-10-07 06:55:00
2002412,2.814,0.402,237.81,11.8,0.0,0.0,28.0,2010-10-07 06:56:00
2002413,2.826,0.396,237.07,12.0,0.0,0.0,28.0,2010-10-07 06:57:00
2002414,2.84,0.396,237.15,12.0,0.0,0.0,29.0,2010-10-07 06:58:00
2002415,2.866,0.396,236.73,12.2,0.0,0.0,29.0,2010-10-07 06:59:00
2002416,2.404,0.346,237.46,10.2,0.0,0.0,28.0,2010-10-07 07:00:00
2002417,1.914,0.178,238.61,8.0,0.0,0.0,18.0,2010-10-07 07:01:00
2002418,1.916,0.178,238.91,8.0,0.0,0.0,18.0,2010-10-07 07:02:00
2002419,1.918,0.18,239.23,8.0,0.0,0.0,18.0,2010-10-07 07:03:00
2002420,1.894,0.152,238.79,7.8,0.0,0.0,18.0,2010-10-07 07:04:00
2002421,1.83,0.076,238.26,7.6,0.0,0.0,18.0,2010-10-07 07:05:00
2002422,1.828,0.074,237.84,7.6,0.0,0.0,18.0,2010-10-07 07:06:00
2002423,1.834,0.074,238.15,7.6,0.0,0.0,18.0,2010-10-07 07:07:00
2002424,1.858,0.082,240.34,7.6,0.0,0.0,18.0,2010-10-07 07:08:00
2002425,1.764,0.048,239.92,7.2,0.0,0.0,19.0,2010-10-07 07:09:00
2002426,1.754,0.052,239.26,7.2,0.0,0.0,18.0,2010-10-07 07:10:00
2002427,1.752,0.052,239.16,7.2,0.0,0.0,18.0,2010-10-07 07:11:00
2002428,1.862,0.054,239.34,7.8,0.0,0.0,18.0,2010-10-07 07:12:00
2002429,2.034,0.056,239.41,8.4,0.0,0.0,18.0,2010-10-07 07:13:00
2002430,2.034,0.056,239.68,8.4,0.0,0.0,19.0,2010-10-07 07:14:00
2002431,2.03,0.056,239.48,8.4,0.0,0.0,18.0,2010-10-07 07:15:00
2002432,2.032,0.056,239.54,8.4,0.0,0.0,18.0,2010-10-07 07:16:00
2002433,2.04,0.054,240.21,8.4,0.0,0.0,18.0,2010-10-07 07:17:00
2002434,1.944,0.052,240.67,8.0,0.0,0.0,19.0,2010-10-07 07:18:00
2002435,1.96,0.05,242.25,8.0,0.0,0.0,18.0,2010-10-07 07:19:00
2002436,1.906,0.046,242.46,7.8,0.0,0.0,19.0,2010-10-07 07:20:00
2002437,2.176,0.0,243.72,8.8,0.0,0.0,19.0,2010-10-07 07:21:00
2002438,2.16,0.0,244.48,8.8,0.0,0.0,19.0,2010-10-07 07:22:00
2002439,2.074,0.0,244.37,8.4,0.0,0.0,19.0,2010-10-07 07:23:00
2002440,2.192,0.0,244.03,9.0,0.0,0.0,19.0,2010-10-07 07:24:00
2002441,2.16,0.0,243.53,8.8,0.0,0.0,18.0,2010-10-07 07:25:00
2002442,2.6,0.12,243.21,10.6,0.0,0.0,19.0,2010-10-07 07:26:00
2002443,2.67,0.094,242.36,11.0,0.0,0.0,19.0,2010-10-07 07:27:00
2002444,1.896,0.072,242.96,7.8,0.0,0.0,18.0,2010-10-07 07:28:00
2002445,1.898,0.072,243.36,7.8,0.0,0.0,19.0,2010-10-07 07:29:00
2002446,1.956,0.07,242.98,8.0,0.0,0.0,19.0,2010-10-07 07:30:00
2002447,2.512,0.16,241.88,10.4,0.0,0.0,19.0,2010-10-07 07:31:00
2002448,1.926,0.142,242.9,8.0,0.0,0.0,18.0,2010-10-07 07:32:00
2002449,1.92,0.178,242.64,7.8,0.0,0.0,19.0,2010-10-07 07:33:00
2002450,1.906,0.174,241.86,7.8,0.0,0.0,18.0,2010-10-07 07:34:00
2002451,1.908,0.174,241.85,7.8,0.0,0.0,19.0,2010-10-07 07:35:00
2002452,1.902,0.174,241.49,7.8,0.0,0.0,19.0,2010-10-07 07:36:00
2002453,1.878,0.17,240.32,7.8,0.0,0.0,18.0,2010-10-07 07:37:00
2002454,1.88,0.17,240.36,7.8,0.0,0.0,18.0,2010-10-07 07:38:00
2002455,1.828,0.1,240.0,7.6,0.0,0.0,18.0,2010-10-07 07:39:00
2002456,1.94,0.0,239.75,8.0,0.0,0.0,19.0,2010-10-07 07:40:00
2002457,1.886,0.058,239.74,7.8,0.0,0.0,18.0,2010-10-07 07:41:00
2002458,1.886,0.07,240.23,7.8,0.0,0.0,18.0,2010-10-07 07:42:00
2002459,3.108,0.076,239.49,13.0,0.0,0.0,18.0,2010-10-07 07:43:00
2002460,3.176,0.078,239.6,13.2,0.0,0.0,19.0,2010-10-07 07:44:00
2002461,2.938,0.074,241.21,12.4,0.0,0.0,18.0,2010-10-07 07:45:00
2002462,1.742,0.064,241.9,7.2,0.0,0.0,19.0,2010-10-07 07:46:00
2002463,1.742,0.064,242.2,7.2,0.0,0.0,18.0,2010-10-07 07:47:00
2002464,1.74,0.064,242.16,7.2,0.0,0.0,19.0,2010-10-07 07:48:00
2002465,1.746,0.062,242.55,7.2,0.0,0.0,19.0,2010-10-07 07:49:00
2002466,1.74,0.064,242.07,7.2,0.0,0.0,18.0,2010-10-07 07:50:00
2002467,1.75,0.064,242.0,7.2,0.0,0.0,19.0,2010-10-07 07:51:00
2002468,1.736,0.064,241.91,7.2,0.0,0.0,18.0,2010-10-07 07:52:00
2002469,1.894,0.066,241.55,7.8,0.0,0.0,19.0,2010-10-07 07:53:00
2002470,1.742,0.064,241.33,7.2,0.0,0.0,18.0,2010-10-07 07:54:00
2002471,1.728,0.066,240.83,7.2,0.0,0.0,19.0,2010-10-07 07:55:00
2002472,1.79,0.0,240.55,7.4,0.0,0.0,18.0,2010-10-07 07:56:00
2002473,1.828,0.066,240.72,7.6,0.0,0.0,18.0,2010-10-07 07:57:00
2002474,1.922,0.064,240.41,8.0,0.0,0.0,19.0,2010-10-07 07:58:00
2002475,1.988,0.064,240.42,8.2,0.0,0.0,18.0,2010-10-07 07:59:00
2002476,1.98,0.064,240.41,8.2,0.0,0.0,18.0,2010-10-07 08:00:00
2002477,1.892,0.064,240.08,7.8,0.0,0.0,19.0,2010-10-07 08:01:00
2002478,1.698,0.068,240.44,7.0,0.0,0.0,18.0,2010-10-07 08:02:00
2002479,1.57,0.072,240.96,6.4,0.0,0.0,18.0,2010-10-07 08:03:00
2002480,1.566,0.07,240.56,6.4,0.0,0.0,19.0,2010-10-07 08:04:00
2002481,1.572,0.072,241.22,6.4,0.0,0.0,18.0,2010-10-07 08:05:00
2002482,1.568,0.07,240.73,6.4,0.0,0.0,19.0,2010-10-07 08:06:00
2002483,1.568,0.072,240.89,6.4,0.0,0.0,18.0,2010-10-07 08:07:00
2002484,1.568,0.072,240.78,6.4,0.0,0.0,18.0,2010-10-07 08:08:00
2002485,1.618,0.132,239.95,6.8,0.0,0.0,19.0,2010-10-07 08:09:00
2002486,1.54,0.0,239.6,6.4,0.0,0.0,18.0,2010-10-07 08:10:00
2002487,2.084,0.258,239.38,8.8,0.0,0.0,26.0,2010-10-07 08:11:00
2002488,2.172,0.286,240.03,9.0,0.0,0.0,29.0,2010-10-07 08:12:00
2002489,2.202,0.284,240.02,9.2,0.0,0.0,29.0,2010-10-07 08:13:00
2002490,2.214,0.288,240.55,9.2,0.0,0.0,30.0,2010-10-07 08:14:00
2002491,2.21,0.286,240.25,9.2,0.0,0.0,29.0,2010-10-07 08:15:00
2002492,1.882,0.164,240.68,8.0,0.0,0.0,25.0,2010-10-07 08:16:00
2002493,1.564,0.0,241.06,6.4,0.0,0.0,19.0,2010-10-07 08:17:00
2002494,1.558,0.062,241.31,6.4,0.0,1.0,18.0,2010-10-07 08:18:00
2002495,1.556,0.06,240.8,6.4,0.0,1.0,19.0,2010-10-07 08:19:00
2002496,1.55,0.06,240.39,6.4,0.0,1.0,18.0,2010-10-07 08:20:00
2002497,1.558,0.06,240.77,6.4,0.0,2.0,18.0,2010-10-07 08:21:00
2002498,1.562,0.06,241.01,6.4,0.0,1.0,19.0,2010-10-07 08:22:00
2002499,1.56,0.062,241.06,6.4,0.0,1.0,18.0,2010-10-07 08:23:00
2002500,1.56,0.064,241.6,6.4,0.0,2.0,19.0,2010-10-07 08:24:00
2002501,1.558,0.062,241.5,6.4,0.0,1.0,18.0,2010-10-07 08:25:00
2002502,1.57,0.062,241.69,6.4,0.0,2.0,19.0,2010-10-07 08:26:00
2002503,1.676,0.194,241.0,7.0,0.0,1.0,18.0,2010-10-07 08:27:00
2002504,1.662,0.194,240.6,6.8,0.0,1.0,19.0,2010-10-07 08:28:00
2002505,1.656,0.194,240.52,6.8,0.0,2.0,18.0,2010-10-07 08:29:00
2002506,1.822,0.192,240.46,7.6,0.0,1.0,18.0,2010-10-07 08:30:00
2002507,1.852,0.192,240.28,7.8,0.0,2.0,19.0,2010-10-07 08:31:00
2002508,1.794,0.192,240.01,7.6,0.0,1.0,18.0,2010-10-07 08:32:00
2002509,1.716,0.192,240.0,7.2,0.0,1.0,18.0,2010-10-07 08:33:00
2002510,1.628,0.19,239.65,6.8,0.0,2.0,18.0,2010-10-07 08:34:00
2002511,1.632,0.19,239.43,6.8,0.0,1.0,19.0,2010-10-07 08:35:00
2002512,1.636,0.19,239.6,6.8,0.0,1.0,18.0,2010-10-07 08:36:00
2002513,1.644,0.192,240.52,6.8,0.0,2.0,18.0,2010-10-07 08:37:00
2002514,1.638,0.194,240.67,6.8,0.0,1.0,18.0,2010-10-07 08:38:00
2002515,1.642,0.192,240.42,6.8,0.0,1.0,19.0,2010-10-07 08:39:00
2002516,1.57,0.106,240.08,6.6,0.0,2.0,18.0,2010-10-07 08:40:00
2002517,1.548,0.06,240.43,6.4,0.0,1.0,18.0,2010-10-07 08:41:00
2002518,1.542,0.06,240.37,6.4,0.0,1.0,19.0,2010-10-07 08:42:00
2002519,1.544,0.06,240.53,6.4,0.0,1.0,18.0,2010-10-07 08:43:00
2002520,1.548,0.062,240.99,6.4,0.0,2.0,19.0,2010-10-07 08:44:00
2002521,1.548,0.06,241.02,6.4,0.0,1.0,18.0,2010-10-07 08:45:00
2002522,1.622,0.14,240.8,6.8,0.0,1.0,18.0,2010-10-07 08:46:00
2002523,1.626,0.162,240.71,6.8,0.0,1.0,19.0,2010-10-07 08:47:00
2002524,1.628,0.164,240.88,6.8,0.0,2.0,18.0,2010-10-07 08:48:00
2002525,1.616,0.162,240.58,6.6,0.0,1.0,18.0,2010-10-07 08:49:00
2002526,1.618,0.162,240.74,6.6,0.0,1.0,19.0,2010-10-07 08:50:00
2002527,1.626,0.164,241.2,6.8,0.0,1.0,18.0,2010-10-07 08:51:00
2002528,1.626,0.166,241.58,6.8,0.0,1.0,19.0,2010-10-07 08:52:00
2002529,1.614,0.164,241.03,6.6,0.0,2.0,18.0,2010-10-07 08:53:00
2002530,1.58,0.114,241.15,6.6,0.0,1.0,19.0,2010-10-07 08:54:00
2002531,1.558,0.06,241.13,6.4,0.0,1.0,18.0,2010-10-07 08:55:00
2002532,1.56,0.06,241.15,6.4,0.0,1.0,19.0,2010-10-07 08:56:00
2002533,1.618,0.136,241.13,6.6,0.0,1.0,18.0,2010-10-07 08:57:00
2002534,1.536,0.188,242.18,6.4,0.0,2.0,19.0,2010-10-07 08:58:00
2002535,1.486,0.182,241.25,6.2,0.0,1.0,18.0,2010-10-07 08:59:00
2002536,1.496,0.182,240.99,6.2,0.0,1.0,19.0,2010-10-07 09:00:00
2002537,1.51,0.178,240.55,6.2,0.0,1.0,18.0,2010-10-07 09:01:00
2002538,1.476,0.18,240.92,6.0,0.0,1.0,18.0,2010-10-07 09:02:00
2002539,1.478,0.182,241.26,6.0,0.0,1.0,19.0,2010-10-07 09:03:00
2002540,1.474,0.18,240.85,6.0,0.0,2.0,18.0,2010-10-07 09:04:00
2002541,1.472,0.18,240.84,6.0,0.0,1.0,19.0,2010-10-07 09:05:00
2002542,1.462,0.176,239.92,6.0,0.0,1.0,18.0,2010-10-07 09:06:00
2002543,1.458,0.176,239.53,6.0,0.0,1.0,18.0,2010-10-07 09:07:00
2002544,1.462,0.176,239.95,6.0,0.0,1.0,18.0,2010-10-07 09:08:00
2002545,1.46,0.178,239.93,6.0,0.0,2.0,19.0,2010-10-07 09:09:00
2002546,1.444,0.15,240.13,6.0,0.0,1.0,18.0,2010-10-07 09:10:00
2002547,1.322,0.058,241.22,5.4,0.0,0.0,18.0,2010-10-07 09:11:00
2002548,1.31,0.072,241.06,5.4,0.0,0.0,19.0,2010-10-07 09:12:00
2002549,1.316,0.072,241.53,5.4,0.0,0.0,18.0,2010-10-07 09:13:00
2002550,1.318,0.072,241.77,5.4,0.0,0.0,19.0,2010-10-07 09:14:00
2002551,1.328,0.07,242.64,5.4,0.0,0.0,18.0,2010-10-07 09:15:00
2002552,1.334,0.07,243.2,5.4,0.0,0.0,19.0,2010-10-07 09:16:00
2002553,1.322,0.07,242.11,5.4,0.0,0.0,19.0,2010-10-07 09:17:00
2002554,1.322,0.07,242.16,5.4,0.0,0.0,18.0,2010-10-07 09:18:00
2002555,1.32,0.07,242.04,5.4,0.0,0.0,19.0,2010-10-07 09:19:00
2002556,1.32,0.072,242.04,5.4,0.0,0.0,18.0,2010-10-07 09:20:00
2002557,1.322,0.072,242.16,5.4,0.0,0.0,19.0,2010-10-07 09:21:00
2002558,1.328,0.07,242.71,5.4,0.0,0.0,19.0,2010-10-07 09:22:00
2002559,1.42,0.0,242.64,5.8,0.0,0.0,18.0,2010-10-07 09:23:00
2002560,1.406,0.0,242.97,5.8,0.0,0.0,19.0,2010-10-07 09:24:00
2002561,1.406,0.0,242.87,5.8,0.0,0.0,19.0,2010-10-07 09:25:00
2002562,1.404,0.0,242.8,5.8,0.0,0.0,19.0,2010-10-07 09:26:00
2002563,1.432,0.054,242.9,5.8,0.0,0.0,18.0,2010-10-07 09:27:00
2002564,1.514,0.17,243.06,6.2,0.0,0.0,19.0,2010-10-07 09:28:00
2002565,1.51,0.17,243.12,6.2,0.0,0.0,19.0,2010-10-07 09:29:00
2002566,1.502,0.17,242.88,6.2,0.0,0.0,18.0,2010-10-07 09:30:00
2002567,1.424,0.076,241.33,5.8,0.0,0.0,19.0,2010-10-07 09:31:00
2002568,1.412,0.06,241.4,5.8,0.0,0.0,18.0,2010-10-07 09:32:00
2002569,1.412,0.062,241.63,5.8,0.0,0.0,19.0,2010-10-07 09:33:00
2002570,1.412,0.062,241.73,5.8,0.0,0.0,18.0,2010-10-07 09:34:00
2002571,1.414,0.062,241.88,5.8,0.0,0.0,19.0,2010-10-07 09:35:00
2002572,1.424,0.064,242.83,5.8,0.0,0.0,19.0,2010-10-07 09:36:00
2002573,1.42,0.064,242.53,5.8,0.0,0.0,18.0,2010-10-07 09:37:00
2002574,1.41,0.062,241.67,5.8,0.0,0.0,19.0,2010-10-07 09:38:00
2002575,1.398,0.058,240.6,5.8,0.0,0.0,18.0,2010-10-07 09:39:00
2002576,1.96,0.288,239.45,8.2,0.0,0.0,27.0,2010-10-07 09:40:00
2002577,1.946,0.194,240.37,8.0,0.0,0.0,29.0,2010-10-07 09:41:00
2002578,1.98,0.182,241.53,8.2,0.0,0.0,29.0,2010-10-07 09:42:00
2002579,2.0,0.184,241.86,8.2,0.0,0.0,30.0,2010-10-07 09:43:00
2002580,1.972,0.17,241.5,8.2,0.0,0.0,30.0,2010-10-07 09:44:00
2002581,1.324,0.07,242.19,5.4,0.0,0.0,19.0,2010-10-07 09:45:00
2002582,1.324,0.07,242.26,5.4,0.0,0.0,18.0,2010-10-07 09:46:00
2002583,1.324,0.07,242.35,5.4,0.0,0.0,19.0,2010-10-07 09:47:00
2002584,1.328,0.07,242.59,5.4,0.0,0.0,19.0,2010-10-07 09:48:00
2002585,1.324,0.072,242.37,5.4,0.0,0.0,18.0,2010-10-07 09:49:00
2002586,1.314,0.072,241.34,5.4,0.0,0.0,19.0,2010-10-07 09:50:00
2002587,1.312,0.072,241.23,5.4,0.0,0.0,18.0,2010-10-07 09:51:00
2002588,1.316,0.072,241.61,5.4,0.0,0.0,19.0,2010-10-07 09:52:00
2002589,1.314,0.072,241.37,5.4,0.0,0.0,18.0,2010-10-07 09:53:00
2002590,1.318,0.072,241.81,5.4,0.0,0.0,19.0,2010-10-07 09:54:00
2002591,1.322,0.072,242.08,5.4,0.0,0.0,18.0,2010-10-07 09:55:00
2002592,0.642,0.062,243.06,3.4,0.0,0.0,9.0,2010-10-07 09:56:00
2002593,0.24,0.058,243.27,1.0,0.0,0.0,1.0,2010-10-07 09:57:00
2002594,0.336,0.0,243.01,1.4,0.0,0.0,1.0,2010-10-07 09:58:00
2002595,0.4,0.124,242.96,1.8,0.0,0.0,0.0,2010-10-07 09:59:00
2002596,0.422,0.182,243.08,1.8,0.0,0.0,1.0,2010-10-07 10:00:00
2002597,0.422,0.182,243.06,1.8,0.0,0.0,1.0,2010-10-07 10:01:00
2002598,0.418,0.18,242.77,1.8,0.0,0.0,0.0,2010-10-07 10:02:00
2002599,0.416,0.18,242.66,1.8,0.0,0.0,1.0,2010-10-07 10:03:00
2002600,0.412,0.178,242.47,1.8,0.0,0.0,0.0,2010-10-07 10:04:00
